bit_count;stride;training_length;input;output;runtime
5;128;50;00000;00011;211492
5;128;50;10100;11111;210784
5;128;50;11110;00011;216561
5;128;50;10000;10011;209683
5;128;50;10110;11111;210868
5;128;50;10011;10011;215382
5;128;50;00001;00011;213900
5;128;50;10010;01011;212721
5;128;50;10000;10011;207559
5;128;50;00011;00111;203824
5;128;50;00011;00011;217245
5;128;50;11100;11111;221315
5;128;50;10111;11111;226791
5;128;50;10001;10111;271992
5;128;50;00101;01111;223131
5;128;50;10011;11011;212251
5;128;50;01110;11111;301550
5;128;50;01111;11111;203534
5;128;50;10001;10011;211947
5;128;50;00001;00011;213579
5;128;50;01011;11111;204592
5;128;50;10111;11111;198922
5;128;50;11011;11011;215635
5;128;50;01110;11111;210277
5;128;50;00001;00011;206039
5;128;50;00000;00011;182724
5;128;50;00001;00011;198605
5;128;50;01110;11111;164025
5;128;50;01101;11111;161613
5;128;50;10100;11111;160173
6;128;0;100111;111111;120233
6;128;0;100111;111111;92054
6;128;0;111010;111111;98578
6;128;0;111010;111111;110748
6;128;0;011101;111111;113943
6;128;0;011011;011111;97725
6;128;0;111101;111111;145688
6;128;0;110101;111111;124902
6;128;0;111000;111111;116381
6;128;0;000011;111111;112957
6;128;0;101111;111111;113838
6;128;0;111111;111111;109886
6;128;0;010000;011111;107040
6;128;0;101010;111111;112123
6;128;0;011011;111111;108760
6;128;0;010101;011111;124691
6;128;0;111100;111111;107758
6;128;0;111001;011111;151033
6;128;0;010110;111111;136856
6;128;0;011001;011111;380150
6;128;0;000111;111111;125156
6;128;0;110000;111111;118884
6;128;0;000010;011100;136343
6;128;0;001110;111111;123295
6;128;0;001001;111111;111908
6;128;0;011101;111111;115921
6;128;0;110101;111111;108696
6;128;0;100101;011101;106032
6;128;0;110011;111111;128203
6;128;0;110111;111111;166396
6;128;0;100101;111111;110802
6;128;0;001000;011111;108979
6;128;0;001010;011111;107239
6;128;0;100111;111111;123607
6;128;0;000110;111111;124245
6;128;0;001000;011111;162303
6;128;0;100100;011111;199636
6;128;0;110111;111111;165057
6;128;0;101000;111111;189296
6;128;0;011100;011111;191306
6;128;0;011010;011111;180331
6;128;0;101101;111111;136220
6;128;0;000110;011111;139679
6;128;0;000100;011111;137513
6;128;0;111001;011111;130780
6;128;0;010010;111111;165185
6;128;0;000101;011111;154636
6;128;0;000110;011111;172321
6;128;0;100111;011111;135756
6;128;0;111100;111111;138689
6;128;0;101010;111111;126480
6;128;0;011001;011111;166739
6;128;0;100010;111111;173009
6;128;0;011110;011111;162381
6;128;0;001000;011111;139353
6;128;0;000110;111111;126562
6;128;0;111111;011111;122721
6;128;0;011010;111111;122745
6;128;0;101001;011111;134599
6;128;0;101111;111111;107812
6;128;0;111001;011111;160624
6;128;0;110010;111111;120912
6;128;0;000010;011111;113450
6;128;0;101011;011111;181045
6;128;0;101000;011111;178518
6;128;0;100001;010111;167734
6;128;0;010111;111111;145543
6;128;0;001111;001100;135265
6;128;0;001010;011111;133821
6;128;0;011101;011111;138878
6;128;0;000000;011111;150037
6;128;0;010100;011111;183682
6;128;0;111110;111111;115934
6;128;0;010000;111111;128614
6;128;0;110110;111111;133012
6;128;0;010011;111111;143219
6;128;0;100001;111111;126873
6;128;0;110010;111111;127313
6;128;0;110000;111111;128766
6;128;0;000011;011111;129207
6;128;0;000011;011111;110328
6;128;0;011100;111111;120873
6;128;0;010111;111111;154921
6;128;0;110001;111111;128936
6;128;0;000101;011111;132574
6;128;0;110011;111111;137169
6;128;0;001110;111111;141137
6;128;0;101111;111111;119778
6;128;0;110001;011111;128494
6;128;0;000001;011111;117931
6;128;0;001011;011111;125147
6;128;0;110111;111111;130026
6;128;0;111011;111111;137454
6;128;0;001110;011111;139219
6;128;0;100001;011111;130528
6;128;0;100000;111111;139098
6;128;0;000001;011111;145464
6;128;0;001110;111111;130193
6;128;0;001101;111111;114740
6;128;0;010100;111111;162243
6;128;10;100111;111111;164737
6;128;10;100111;111111;175180
6;128;10;111010;111111;152640
6;128;10;111010;111111;157361
6;128;10;011101;111111;201096
6;128;10;011011;011111;160315
6;128;10;111101;111111;161285
6;128;10;110101;111111;156774
6;128;10;111000;111111;167483
6;128;10;000011;011111;178635
6;128;10;101111;111111;122520
6;128;10;111111;111111;140988
6;128;10;010000;011111;139866
6;128;10;101010;111111;129081
6;128;10;011011;011011;146749
6;128;10;010101;011111;134349
6;128;10;111100;111111;118697
6;128;10;111001;111111;135084
6;128;10;010110;111111;146550
6;128;10;011001;111111;122431
6;128;10;000111;110111;119148
6;128;10;110000;011111;162624
6;128;10;000010;111111;178492
6;128;10;001110;111111;141276
6;128;10;001001;011111;124180
6;128;10;011101;111111;134135
6;128;10;110101;110111;116467
6;128;10;100101;111111;130678
6;128;10;110011;111111;128758
6;128;10;110111;111111;131971
6;128;10;100101;111111;131822
6;128;10;001000;011111;132201
6;128;10;001010;111111;133883
6;128;10;100111;111111;124844
6;128;10;000110;011111;130484
6;128;10;001000;011111;175723
6;128;10;100100;111111;135079
6;128;10;110111;111111;112424
6;128;10;101000;111111;145527
6;128;10;011100;111111;150837
6;128;10;011010;111111;132953
6;128;10;101101;111111;155815
6;128;10;000110;011111;146087
6;128;10;000100;111111;151109
6;128;10;111001;111111;151887
6;128;10;010010;011111;161414
6;128;10;000101;011111;154024
6;128;10;000110;111111;277895
6;128;10;100111;111111;251766
6;128;10;111100;111111;134225
6;128;10;101010;101111;124098
6;128;10;011001;011111;128571
6;128;10;100010;111111;176157
6;128;10;011110;111111;155476
6;128;10;001000;011111;156145
6;128;10;000110;111111;152925
6;128;10;111111;111111;139805
6;128;10;011010;111111;132666
6;128;10;101001;111111;143041
6;128;10;101111;111111;135706
6;128;10;111001;111111;157639
6;128;10;110010;111111;144151
6;128;10;000010;010111;154597
6;128;10;101011;111111;142366
6;128;10;101000;111111;161675
6;128;10;100001;111111;139247
6;128;10;010111;011111;151704
6;128;10;001111;011111;155252
6;128;10;001010;111111;138958
6;128;10;011101;111111;149330
6;128;10;000000;011111;157669
6;128;10;010100;011111;148330
6;128;10;111110;111111;142431
6;128;10;010000;011111;150117
6;128;10;110110;111111;143520
6;128;10;010011;011111;129749
6;128;10;100001;111111;145683
6;128;10;110010;110111;128812
6;128;10;110000;111111;139517
6;128;10;000011;011111;128870
6;128;10;000011;110111;144443
6;128;10;011100;111111;135747
6;128;10;010111;111111;140026
6;128;10;110001;111111;144558
6;128;10;000101;011111;115051
6;128;10;110011;111111;123401
6;128;10;001110;111111;148394
6;128;10;101111;111111;136927
6;128;10;110001;011111;114179
6;128;10;000001;011111;126023
6;128;10;001011;111111;173657
6;128;10;110111;111111;111778
6;128;10;111011;111111;133479
6;128;10;001110;111111;115298
6;128;10;100001;101111;119527
6;128;10;100000;111111;134276
6;128;10;000001;011111;122509
6;128;10;001110;011111;126615
6;128;10;001101;111111;126902
6;128;10;010100;111111;115106
6;128;20;100111;111111;135296
6;128;20;100111;111111;130994
6;128;20;111010;111111;143240
6;128;20;111010;111111;131644
6;128;20;011101;001111;137781
6;128;20;011011;011111;140506
6;128;20;111101;111111;146205
6;128;20;110101;111111;125594
6;128;20;111000;111111;139421
6;128;20;000011;111111;153576
6;128;20;101111;011111;134361
6;128;20;111111;111111;127468
6;128;20;010000;011111;149267
6;128;20;101010;011111;176384
6;128;20;011011;011111;154897
6;128;20;010101;111111;137982
6;128;20;111100;111111;135012
6;128;20;111001;111111;127879
6;128;20;010110;110111;134587
6;128;20;011001;111111;144225
6;128;20;000111;111111;136231
6;128;20;110000;111111;160984
6;128;20;000010;111111;172499
6;128;20;001110;111111;175401
6;128;20;001001;001111;197913
6;128;20;011101;111111;191350
6;128;20;110101;011111;196673
6;128;20;100101;101111;169598
6;128;20;110011;011111;174471
6;128;20;110111;111111;159347
6;128;20;100101;111111;180476
6;128;20;001000;011111;173527
6;128;20;001010;111111;181667
6;128;20;100111;111111;178791
6;128;20;000110;011111;175257
6;128;20;001000;011111;170847
6;128;20;100100;111111;229479
6;128;20;110111;111111;136852
6;128;20;101000;111111;158235
6;128;20;011100;011111;156069
6;128;20;011010;111111;136925
6;128;20;101101;111111;144600
6;128;20;000110;011111;148348
6;128;20;000100;001111;145696
6;128;20;111001;111111;143795
6;128;20;010010;011111;174782
6;128;20;000101;011111;149114
6;128;20;000110;111111;134421
6;128;20;100111;111111;138932
6;128;20;111100;111111;134417
6;128;20;101010;111111;143358
6;128;20;011001;111111;169678
6;128;20;100010;111111;153801
6;128;20;011110;111111;142094
6;128;20;001000;011111;151580
6;128;20;000110;111111;137930
6;128;20;111111;111111;149217
6;128;20;011010;111111;149745
6;128;20;101001;111111;130475
6;128;20;101111;111111;270825
6;128;20;111001;111011;157076
6;128;20;110010;111111;123732
6;128;20;000010;011111;196706
6;128;20;101011;111111;178117
6;128;20;101000;111111;160542
6;128;20;100001;111111;175404
6;128;20;010111;111111;200160
6;128;20;001111;011111;157483
6;128;20;001010;011111;172854
6;128;20;011101;111111;174915
6;128;20;000000;010111;153362
6;128;20;010100;111111;152417
6;128;20;111110;111111;155540
6;128;20;010000;011111;136339
6;128;20;110110;111111;138868
6;128;20;010011;011111;276383
6;128;20;100001;111111;172141
6;128;20;110010;111111;270789
6;128;20;110000;111111;200845
6;128;20;000011;011111;212321
6;128;20;000011;011011;165500
6;128;20;011100;111111;146805
6;128;20;010111;111111;137072
6;128;20;110001;111111;124401
6;128;20;000101;001111;156091
6;128;20;110011;111111;129170
6;128;20;001110;111111;331242
6;128;20;101111;111111;138700
6;128;20;110001;111111;134714
6;128;20;000001;011111;125420
6;128;20;001011;111111;140254
6;128;20;110111;111111;124965
6;128;20;111011;111111;150066
6;128;20;001110;111111;144562
6;128;20;100001;111111;169673
6;128;20;100000;111111;138971
6;128;20;000001;011111;143386
6;128;20;001110;111111;128067
6;128;20;001101;111111;131937
6;128;20;010100;011111;161912
6;128;30;100111;011111;175417
6;128;30;100111;111111;145620
6;128;30;111010;111111;178331
6;128;30;111010;111111;242838
6;128;30;011101;111111;217770
6;128;30;011011;011111;231548
6;128;30;111101;111111;181781
6;128;30;110101;111111;178011
6;128;30;111000;111111;174781
6;128;30;000011;111111;220453
6;128;30;101111;111111;192814
6;128;30;111111;111111;256493
6;128;30;010000;111111;228444
6;128;30;101010;111111;228985
6;128;30;011011;111111;222407
6;128;30;010101;111111;259471
6;128;30;111100;111111;212800
6;128;30;111001;111111;199250
6;128;30;010110;111111;244050
6;128;30;011001;111111;221619
6;128;30;000111;111111;256023
6;128;30;110000;110111;238205
6;128;30;000010;001111;208859
6;128;30;001110;111111;223734
6;128;30;001001;011111;220781
6;128;30;011101;111111;216925
6;128;30;110101;111111;235930
6;128;30;100101;111111;198906
6;128;30;110011;111111;180930
6;128;30;110111;111111;237303
6;128;30;100101;111111;169583
6;128;30;001000;111111;264593
6;128;30;001010;111111;171583
6;128;30;100111;111111;181927
6;128;30;000110;011111;157771
6;128;30;001000;001111;163099
6;128;30;100100;111111;152475
6;128;30;110111;111111;276421
6;128;30;101000;010111;177075
6;128;30;011100;111111;187396
6;128;30;011010;111111;216355
6;128;30;101101;111111;201723
6;128;30;000110;011111;153024
6;128;30;000100;111111;228093
6;128;30;111001;111111;2912866
6;128;30;010010;111111;178575
6;128;30;000101;111111;157815
6;128;30;000110;010111;178729
6;128;30;100111;111111;177469
6;128;30;111100;111111;162976
6;128;30;101010;111111;161862
6;128;30;011001;011111;152534
6;128;30;100010;111111;160172
6;128;30;011110;111111;170626
6;128;30;001000;111111;279687
6;128;30;000110;111111;175574
6;128;30;111111;011111;174040
6;128;30;011010;111111;222320
6;128;30;101001;111111;176421
6;128;30;101111;111111;156348
6;128;30;111001;111111;142507
6;128;30;110010;111111;157874
6;128;30;000010;011111;164696
6;128;30;101011;111111;157308
6;128;30;101000;111111;152495
6;128;30;100001;111111;146876
6;128;30;010111;011111;194976
6;128;30;001111;111111;162686
6;128;30;001010;111111;162360
6;128;30;011101;111111;168243
6;128;30;000000;011111;154698
6;128;30;010100;111111;142277
6;128;30;111110;111111;142275
6;128;30;010000;011111;167729
6;128;30;110110;111111;148299
6;128;30;010011;111111;147593
6;128;30;100001;110111;159170
6;128;30;110010;111111;150304
6;128;30;110000;111111;218824
6;128;30;000011;011111;184931
6;128;30;000011;011111;191103
6;128;30;011100;111111;188051
6;128;30;010111;011111;182000
6;128;30;110001;110111;194162
6;128;30;000101;111111;172430
6;128;30;110011;011111;167732
6;128;30;001110;111111;165303
6;128;30;101111;111111;159498
6;128;30;110001;111111;174197
6;128;30;000001;011111;216362
6;128;30;001011;011111;217384
6;128;30;110111;111111;241720
6;128;30;111011;111111;210837
6;128;30;001110;111111;227227
6;128;30;100001;111111;237521
6;128;30;100000;111111;202434
6;128;30;000001;011111;201911
6;128;30;001110;111110;169224
6;128;30;001101;111111;184740
6;128;30;010100;111111;163082
6;128;40;100111;111111;184255
6;128;40;100111;111111;188771
6;128;40;111010;111111;195762
6;128;40;111010;111111;181304
6;128;40;011101;111111;156818
6;128;40;011011;111111;173953
6;128;40;111101;111111;155146
6;128;40;110101;111111;149977
6;128;40;111000;111111;185014
6;128;40;000011;011111;188633
6;128;40;101111;111111;173867
6;128;40;111111;111111;159649
6;128;40;010000;111111;165814
6;128;40;101010;111111;157046
6;128;40;011011;111111;137283
6;128;40;010101;111111;166165
6;128;40;111100;111111;165038
6;128;40;111001;111111;153588
6;128;40;010110;111111;163783
6;128;40;011001;111111;229315
6;128;40;000111;011111;216872
6;128;40;110000;111111;191946
6;128;40;000010;111111;140087
6;128;40;001110;011111;170433
6;128;40;001001;101111;155041
6;128;40;011101;111111;259274
6;128;40;110101;111111;170253
6;128;40;100101;001111;165776
6;128;40;110011;111111;162673
6;128;40;110111;011111;143949
6;128;40;100101;111111;148656
6;128;40;001000;111111;154256
6;128;40;001010;111111;160325
6;128;40;100111;111111;153201
6;128;40;000110;011111;181828
6;128;40;001000;011111;154250
6;128;40;100100;111111;150541
6;128;40;110111;111111;152238
6;128;40;101000;101111;184506
6;128;40;011100;111111;172735
6;128;40;011010;111111;140562
6;128;40;101101;111111;145316
6;128;40;000110;111111;150522
6;128;40;000100;011111;238562
6;128;40;111001;111111;164854
6;128;40;010010;111111;137643
6;128;40;000101;011111;151432
6;128;40;000110;111111;144579
6;128;40;100111;111111;141042
6;128;40;111100;111111;138676
6;128;40;101010;111111;139837
6;128;40;011001;111111;202148
6;128;40;100010;111111;151481
6;128;40;011110;111111;146052
6;128;40;001000;011011;154328
6;128;40;000110;111111;147327
6;128;40;111111;111111;197479
6;128;40;011010;111111;204434
6;128;40;101001;111011;186961
6;128;40;101111;111111;146795
6;128;40;111001;101111;172637
6;128;40;110010;111111;167668
6;128;40;000010;011111;211885
6;128;40;101011;111111;160576
6;128;40;101000;111111;149540
6;128;40;100001;101111;158916
6;128;40;010111;111111;164015
6;128;40;001111;011111;170841
6;128;40;001010;011111;156827
6;128;40;011101;111111;171369
6;128;40;000000;011111;140245
6;128;40;010100;111111;167771
6;128;40;111110;111111;172341
6;128;40;010000;011111;144916
6;128;40;110110;111111;203674
6;128;40;010011;111111;143123
6;128;40;100001;111111;163451
6;128;40;110010;111111;166451
6;128;40;110000;111111;152839
6;128;40;000011;011111;156008
6;128;40;000011;111111;180540
6;128;40;011100;111111;147832
6;128;40;010111;111111;172239
6;128;40;110001;111111;163441
6;128;40;000101;011111;169866
6;128;40;110011;111111;177051
6;128;40;001110;111111;153254
6;128;40;101111;111111;152423
6;128;40;110001;110111;165098
6;128;40;000001;011111;213113
6;128;40;001011;111111;141560
6;128;40;110111;111111;161728
6;128;40;111011;111111;175422
6;128;40;001110;111111;153443
6;128;40;100001;111111;150631
6;128;40;100000;111011;170025
6;128;40;000001;001111;158981
6;128;40;001110;011111;155891
6;128;40;001101;011111;158589
6;128;40;010100;111111;151686
6;128;50;100111;011011;178744
6;128;50;100111;111111;218172
6;128;50;111010;111111;162182
6;128;50;111010;111111;173339
6;128;50;011101;111111;190467
6;128;50;011011;111111;180216
6;128;50;111101;111111;162433
6;128;50;110101;111111;199489
6;128;50;111000;011111;239167
6;128;50;000011;111111;200766
6;128;50;101111;111111;166888
6;128;50;111111;111111;166723
6;128;50;010000;111111;193083
6;128;50;101010;111111;168316
6;128;50;011011;111111;163725
6;128;50;010101;111111;194777
6;128;50;111100;111111;169773
6;128;50;111001;111111;155460
6;128;50;010110;001111;186774
6;128;50;011001;111111;168159
6;128;50;000111;111111;164776
6;128;50;110000;111011;192233
6;128;50;000010;011111;172985
6;128;50;001110;111111;174766
6;128;50;001001;111111;161252
6;128;50;011101;111111;172891
6;128;50;110101;111111;198889
6;128;50;100101;111111;224227
6;128;50;110011;011111;171677
6;128;50;110111;111111;163312
6;128;50;100101;011111;155395
6;128;50;001000;111111;187645
6;128;50;001010;111111;160315
6;128;50;100111;111111;389404
6;128;50;000110;011111;259445
6;128;50;001000;111111;154993
6;128;50;100100;111111;174720
6;128;50;110111;111111;180741
6;128;50;101000;111111;201994
6;128;50;011100;111111;156136
6;128;50;011010;111111;157858
6;128;50;101101;111111;186148
6;128;50;000110;011111;207968
6;128;50;000100;011111;228600
6;128;50;111001;111111;159634
6;128;50;010010;111111;163733
6;128;50;000101;111111;175946
6;128;50;000110;111111;167424
6;128;50;100111;111111;223150
6;128;50;111100;111111;183998
6;128;50;101010;111111;151183
6;128;50;011001;111111;165572
6;128;50;100010;111111;160939
6;128;50;011110;111111;172471
6;128;50;001000;011011;170468
6;128;50;000110;011111;169669
6;128;50;111111;111111;172969
6;128;50;011010;111111;210863
6;128;50;101001;111111;267414
6;128;50;101111;111111;267769
6;128;50;111001;111111;160242
6;128;50;110010;111111;197372
6;128;50;000010;011111;173094
6;128;50;101011;111111;166743
6;128;50;101000;111111;192782
6;128;50;100001;110111;169367
6;128;50;010111;111111;173401
6;128;50;001111;111111;214438
6;128;50;001010;111111;165393
6;128;50;011101;111111;195442
6;128;50;000000;011111;219049
6;128;50;010100;111111;233746
6;128;50;111110;111111;174341
6;128;50;010000;111011;169016
6;128;50;110110;111111;153770
6;128;50;010011;111111;166817
6;128;50;100001;111111;239391
6;128;50;110010;111111;173440
6;128;50;110000;111111;155425
6;128;50;000011;110111;188252
6;128;50;000011;011011;176652
6;128;50;011100;011011;190489
6;128;50;010111;111111;158015
6;128;50;110001;111111;163486
6;128;50;000101;011111;246665
6;128;50;110011;111111;186381
6;128;50;001110;111111;164684
6;128;50;101111;001111;160274
6;128;50;110001;111111;202892
6;128;50;000001;011111;167613
6;128;50;001011;111111;174548
6;128;50;110111;111111;182863
6;128;50;111011;111111;162035
6;128;50;001110;111111;270056
6;128;50;100001;111111;207178
6;128;50;100000;111111;166803
6;128;50;000001;011111;175427
6;128;50;001110;011111;491710
6;128;50;001101;111111;169260
6;128;50;010100;111111;186944
7;128;0;1100111;1111111;98303
7;128;0;1100111;1111111;109002
7;128;0;1111010;1111111;117697
7;128;0;0111010;1111111;98786
7;128;0;1011101;0111111;116054
7;128;0;0011011;1111111;113732
7;128;0;0111101;1111111;112823
7;128;0;1110101;1111111;106117
7;128;0;1111000;0111111;120571
7;128;0;0000011;0001111;142169
7;128;0;1101111;0001011;140770
7;128;0;0111111;1111111;113940
7;128;0;1010000;1010011;122573
7;128;0;0101010;0101111;102523
7;128;0;0011011;1111111;109443
7;128;0;1010101;1110111;117161
7;128;0;1111100;1111111;109516
7;128;0;0111001;1111011;100878
7;128;0;1010110;1111111;110838
7;128;0;0011001;1111011;118063
7;128;0;1000111;1011111;103196
7;128;0;0110000;1111011;117188
7;128;0;1000010;1001111;98253
7;128;0;0001110;0111111;109856
7;128;0;1001001;1111011;123193
7;128;0;1011101;1111111;119239
7;128;0;0110101;1111111;112494
7;128;0;0100101;1111111;115953
7;128;0;1110011;1111111;113747
7;128;0;1110111;1111111;105155
7;128;0;0100101;0001111;158362
7;128;0;1001000;0001111;217314
7;128;0;0001010;0011111;168719
7;128;0;1100111;0001011;160759
7;128;0;1000110;0011111;118823
7;128;0;0001000;0001011;426675
7;128;0;1100100;0000111;128158
7;128;0;0110111;1111111;111970
7;128;0;1101000;0101011;104672
7;128;0;0011100;1111111;111136
7;128;0;0011010;0111111;103171
7;128;0;1101101;1111111;115141
7;128;0;1000110;0001011;122674
7;128;0;1000100;1001111;106224
7;128;0;1111001;1111011;114339
7;128;0;0010010;0111111;107384
7;128;0;1000101;1000111;112848
7;128;0;1000110;1111111;106613
7;128;0;1100111;1111111;111305
7;128;0;1111100;1111111;110797
7;128;0;0101010;1111111;111187
7;128;0;0011001;1111011;112781
7;128;0;0100010;1111111;98416
7;128;0;0011110;1111111;91052
7;128;0;0001000;0001011;113233
7;128;0;1000110;1111111;115016
7;128;0;0111111;1111111;111727
7;128;0;1011010;1011111;98345
7;128;0;1101001;1101111;114312
7;128;0;1101111;0000011;168955
7;128;0;0111001;0011111;119199
7;128;0;0110010;1111111;108379
7;128;0;1000010;1001111;111517
7;128;0;0101011;1111111;117150
7;128;0;0101000;0101011;118828
7;128;0;1100001;1100011;107356
7;128;0;0010111;1111111;112604
7;128;0;0001111;1111111;118160
7;128;0;0001010;0011111;110219
7;128;0;0011101;1111111;107825
7;128;0;1000000;1000011;104364
7;128;0;0010100;0011111;102449
7;128;0;0111110;1111111;116510
7;128;0;0010000;1110011;111669
7;128;0;1110110;1111111;95147
7;128;0;1010011;1111111;99495
7;128;0;1100001;1101011;97855
7;128;0;0110010;0001011;94211
7;128;0;1110000;1111011;109577
7;128;0;0000011;0011111;101420
7;128;0;1000011;1011111;106940
7;128;0;0011100;0111111;108123
7;128;0;1010111;1111111;91247
7;128;0;1110001;1111011;101504
7;128;0;0000101;1011111;100404
7;128;0;1110011;1111111;153682
7;128;0;1001110;0000111;113781
7;128;0;0101111;1111111;98282
7;128;0;1110001;1110011;124215
7;128;0;1000001;1000011;94273
7;128;0;0001011;1111111;92159
7;128;0;0110111;1111111;118668
7;128;0;0111011;1111111;111773
7;128;0;0001110;1111111;106099
7;128;0;0100001;1101011;97705
7;128;0;0100000;0100011;92180
7;128;0;0000001;0001011;114695
7;128;0;1001110;1111111;103068
7;128;0;1001101;1111111;105029
7;128;0;0010100;0010111;108893
7;128;10;1100111;1111111;114033
7;128;10;1100111;1101111;109688
7;128;10;1111010;1111111;119242
7;128;10;0111010;1111111;128633
7;128;10;1011101;1111111;119145
7;128;10;0011011;1011011;118715
7;128;10;0111101;1111111;112806
7;128;10;1110101;1110111;110709
7;128;10;1111000;1111011;115665
7;128;10;0000011;0001011;115907
7;128;10;1101111;1111111;116809
7;128;10;0111111;1111111;112952
7;128;10;1010000;1111111;166014
7;128;10;0101010;1101011;117491
7;128;10;0011011;1011011;121530
7;128;10;1010101;1110111;125561
7;128;10;1111100;1111111;105467
7;128;10;0111001;1111011;139932
7;128;10;1010110;1111111;107816
7;128;10;0011001;0011011;118507
7;128;10;1000111;1001111;110253
7;128;10;0110000;0110011;121054
7;128;10;1000010;1001111;105204
7;128;10;0001110;1111111;103377
7;128;10;1001001;1001011;120157
7;128;10;1011101;1111111;111482
7;128;10;0110101;1111111;101051
7;128;10;0100101;1111111;116838
7;128;10;1110011;1111011;114919
7;128;10;1110111;1111111;119044
7;128;10;0100101;0111111;114853
7;128;10;1001000;1011011;121425
7;128;10;0001010;0101011;124092
7;128;10;1100111;1101111;105747
7;128;10;1000110;1011111;115462
7;128;10;0001000;1011011;117556
7;128;10;1100100;1111111;119112
7;128;10;0110111;1110111;137748
7;128;10;1101000;1101011;124474
7;128;10;0011100;0111111;111530
7;128;10;0011010;0111011;109128
7;128;10;1101101;1111111;117674
7;128;10;1000110;1011111;474260
7;128;10;1000100;1111111;111455
7;128;10;1111001;1111011;111394
7;128;10;0010010;1111011;113558
7;128;10;1000101;1001111;126858
7;128;10;1000110;1111111;124155
7;128;10;1100111;1111111;112974
7;128;10;1111100;1111111;116418
7;128;10;0101010;1111111;126920
7;128;10;0011001;1011011;112187
7;128;10;0100010;0110111;121573
7;128;10;0011110;0111111;117575
7;128;10;0001000;0001011;113134
7;128;10;1000110;1011111;121305
7;128;10;0111111;1111111;108989
7;128;10;1011010;1111111;111603
7;128;10;1101001;1111011;107053
7;128;10;1101111;1111111;122207
7;128;10;0111001;1111011;111715
7;128;10;0110010;1111111;126736
7;128;10;1000010;1011011;119241
7;128;10;0101011;1111011;116554
7;128;10;0101000;0101011;116491
7;128;10;1100001;1101011;117585
7;128;10;0010111;1111111;153035
7;128;10;0001111;1111111;114192
7;128;10;0001010;1111111;126477
7;128;10;0011101;1111111;105401
7;128;10;1000000;1000011;112632
7;128;10;0010100;1111111;117831
7;128;10;0111110;1111111;113302
7;128;10;0010000;0010011;112989
7;128;10;1110110;1111111;114222
7;128;10;1010011;1011011;101863
7;128;10;1100001;1101011;96653
7;128;10;0110010;1111111;123442
7;128;10;1110000;1111111;114471
7;128;10;0000011;1011011;121864
7;128;10;1000011;1011011;119404
7;128;10;0011100;1111111;113434
7;128;10;1010111;1111111;110867
7;128;10;1110001;1111111;126065
7;128;10;0000101;0011111;113354
7;128;10;1110011;1110011;129097
7;128;10;1001110;1111111;118456
7;128;10;0101111;1111111;126037
7;128;10;1110001;1111011;106200
7;128;10;1000001;0001011;115725
7;128;10;0001011;0011011;125031
7;128;10;0110111;1111111;108293
7;128;10;0111011;1111011;119630
7;128;10;0001110;1111111;152085
7;128;10;0100001;0100011;124464
7;128;10;0100000;0100011;128497
7;128;10;0000001;0000011;126154
7;128;10;1001110;1011111;128431
7;128;10;1001101;1111111;124591
7;128;10;0010100;1111111;119226
7;128;20;1100111;0101111;130081
7;128;20;1100111;1100111;123394
7;128;20;1111010;1111011;140055
7;128;20;0111010;0111011;120271
7;128;20;1011101;1111111;129437
7;128;20;0011011;0111011;126269
7;128;20;0111101;1111111;125949
7;128;20;1110101;0001111;126061
7;128;20;1111000;1111011;142070
7;128;20;0000011;0101011;135695
7;128;20;1101111;1111111;133918
7;128;20;0111111;1111111;117079
7;128;20;1010000;1110011;140349
7;128;20;0101010;0001111;124056
7;128;20;0011011;1011011;124581
7;128;20;1010101;0000111;127413
7;128;20;1111100;1111111;118844
7;128;20;0111001;1111011;142306
7;128;20;1010110;1111111;161113
7;128;20;0011001;1111011;162334
7;128;20;1000111;1011111;163883
7;128;20;0110000;0111011;131431
7;128;20;1000010;1000011;136012
7;128;20;0001110;0011111;122252
7;128;20;1001001;1001111;122793
7;128;20;1011101;1111111;132363
7;128;20;0110101;1111111;112752
7;128;20;0100101;0010111;138165
7;128;20;1110011;1110011;128552
7;128;20;1110111;1111111;119916
7;128;20;0100101;1101111;122864
7;128;20;1001000;1111011;135875
7;128;20;0001010;1011111;114553
7;128;20;1100111;1111111;122799
7;128;20;1000110;1011111;128992
7;128;20;0001000;1101011;129270
7;128;20;1100100;1111111;131890
7;128;20;0110111;1111111;125704
7;128;20;1101000;1111011;114667
7;128;20;0011100;1111111;129296
7;128;20;0011010;1111111;134798
7;128;20;1101101;1111111;135024
7;128;20;1000110;1111111;143977
7;128;20;1000100;1001111;189185
7;128;20;1111001;1111011;120247
7;128;20;0010010;0011111;127722
7;128;20;1000101;1011111;168458
7;128;20;1000110;1111111;140547
7;128;20;1100111;1101111;127728
7;128;20;1111100;1111111;121105
7;128;20;0101010;1111111;127446
7;128;20;0011001;1011011;129543
7;128;20;0100010;0101111;134563
7;128;20;0011110;1111111;153512
7;128;20;0001000;0001011;117114
7;128;20;1000110;0111111;120683
7;128;20;0111111;1111111;123078
7;128;20;1011010;1111111;124854
7;128;20;1101001;0000011;124073
7;128;20;1101111;1111111;138989
7;128;20;0111001;1111011;125868
7;128;20;0110010;0001111;120788
7;128;20;1000010;1011111;129311
7;128;20;0101011;1111011;132364
7;128;20;0101000;0101011;128427
7;128;20;1100001;0100011;124093
